SIM CODE  	DATE      	ORG SOIL N     	PROF SOIL NO3  	PROF SOIL NH4  	MINERALIZATION 	IMMOBILIZATION 	NET MINERALIZ  	NH4 NITRIFICAT 	N2O FROM NITRIF	NH4 VOLATILIZ  	NO3 DENITRIF   	N2O FROM DENIT 	NO3 LEACHING   	NH4 LEACHING   
-         	YYYY-MM-DD	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        
RenoT0Control	2006-05-26	5008.926665    	70.794307      	5.220572       	0.412701       	0.000000       	0.412701       	0.201932       	0.000505       	0.012016       	0.000441       	0.000029       	0.000000       	0.000000       
RenoT0Control	2006-05-27	5008.470402    	71.050953      	5.390614       	0.456311       	0.000000       	0.456311       	0.263792       	0.000659       	0.019848       	0.000454       	0.000030       	0.000000       	0.000000       
RenoT0Control	2006-05-28	5007.999531    	71.337195      	5.528836       	0.471006       	0.000000       	0.471006       	0.299845       	0.000750       	0.030001       	0.000471       	0.000031       	0.000000       	0.000000       
RenoT0Control	2006-05-29	5007.530844    	71.614576      	5.618225       	0.469028       	0.000000       	0.469028       	0.313949       	0.000785       	0.061911       	0.000483       	0.000032       	0.000000       	0.000000       
RenoT0Control	2006-05-30	5007.164715    	71.769411      	5.712893       	0.366688       	0.000000       	0.366688       	0.226850       	0.000567       	0.040612       	0.000469       	0.000030       	0.000000       	0.000000       
RenoT0Control	2006-05-31	5006.916304    	71.890852      	5.806574       	0.248817       	0.000000       	0.248817       	0.142296       	0.000356       	0.008506       	0.000422       	0.000027       	0.000000       	0.000000       
RenoT0Control	2006-06-01	5006.646084    	71.997302      	5.890941       	0.270844       	0.000000       	0.270844       	0.168619       	0.000422       	0.014002       	0.000392       	0.000025       	0.000000       	0.000000       
RenoT0Control	2006-06-02	5006.381904    	72.085186      	5.969683       	0.265026       	0.000000       	0.265026       	0.169738       	0.000424       	0.012145       	0.000381       	0.000024       	0.000000       	0.000000       
RenoT0Control	2006-06-03	5006.106550    	72.167726      	6.040239       	0.276537       	0.000000       	0.276537       	0.186191       	0.000465       	0.015987       	0.000375       	0.000024       	0.000000       	0.000000       
RenoT0Control	2006-06-04	5005.815465    	72.246182      	6.107603       	0.292733       	0.000000       	0.292733       	0.205836       	0.000515       	0.015920       	0.000379       	0.000024       	0.000000       	0.000000       
RenoT0Control	2006-06-05	5005.481358    	72.330096      	6.163263       	0.336612       	0.000000       	0.336612       	0.252857       	0.000632       	0.024081       	0.000395       	0.000025       	0.000000       	0.000000       
RenoT0Control	2006-06-06	5005.114563    	72.368591      	6.263971       	0.370405       	0.000000       	0.370405       	0.250465       	0.000626       	0.014895       	0.000409       	0.000026       	0.000000       	0.000000       
RenoT0Control	2006-06-07	5004.765772    	72.387825      	6.354721       	0.352957       	0.000000       	0.352957       	0.244297       	0.000611       	0.012941       	0.000412       	0.000026       	0.000000       	0.000000       
RenoT0Control	2006-06-08	5004.400647    	72.370213      	6.434970       	0.370536       	0.000000       	0.370536       	0.270601       	0.000677       	0.015271       	0.000420       	0.000027       	0.000000       	0.000000       
RenoT0Control	2006-06-09	5004.005572    	72.303306      	6.513945       	0.402429       	0.000000       	0.402429       	0.303281       	0.000758       	0.015274       	0.000435       	0.000028       	0.000000       	0.000000       
RenoT0Control	2006-06-10	5003.603415    	72.247671      	6.583391       	0.411070       	0.000000       	0.411070       	0.319433       	0.000799       	0.017897       	0.000449       	0.000029       	0.000000       	0.000000       
RenoT0Control	2006-06-11	5003.206479    	72.145050      	6.645129       	0.407272       	0.000000       	0.407272       	0.321209       	0.000803       	0.019254       	0.000460       	0.000029       	0.000000       	0.000000       
RenoT0Control	2006-06-12	5002.796911    	71.931046      	6.695265       	0.422398       	0.000000       	0.422398       	0.344443       	0.000861       	0.023126       	0.000473       	0.000030       	0.000000       	0.000000       
RenoT0Control	2006-06-13	5002.383559    	71.655937      	6.728002       	0.428748       	0.000000       	0.428748       	0.356825       	0.000892       	0.035197       	0.000487       	0.000031       	0.000000       	0.000000       
RenoT0Control	2006-06-14	5001.965863    	71.323721      	6.756874       	0.435920       	0.000000       	0.435920       	0.367505       	0.000919       	0.035425       	0.000500       	0.000031       	0.000000       	0.000000       
RenoT0Control	2006-06-15	5001.539456    	70.855113      	6.772254       	0.448387       	0.000000       	0.448387       	0.385631       	0.000964       	0.043075       	0.000516       	0.000032       	0.000000       	0.000000       
RenoT0Control	2006-06-16	5001.129579    	70.470876      	6.793911       	0.433579       	0.000000       	0.433579       	0.364582       	0.000911       	0.042740       	0.000453       	0.000025       	0.000000       	0.000000       
RenoT0Control	2006-06-17	5000.738402    	69.872242      	6.820906       	0.416994       	0.000000       	0.416994       	0.346841       	0.000867       	0.038287       	0.000461       	0.000025       	0.000000       	0.000000       
RenoT0Control	2006-06-18	5000.364217    	69.009224      	6.844857       	0.402996       	0.000000       	0.402996       	0.338622       	0.000847       	0.035996       	0.000465       	0.000025       	0.000000       	0.000000       
RenoT0Control	2006-06-19	4999.998063    	67.861083      	6.845852       	0.399548       	0.000000       	0.399548       	0.348556       	0.000871       	0.046098       	0.000468       	0.000025       	0.000000       	0.000000       
RenoT0Control	2006-06-20	4999.628234    	66.726005      	6.841429       	0.408665       	0.000000       	0.408665       	0.364601       	0.000912       	0.044129       	0.000474       	0.000024       	0.000000       	0.000000       
RenoT0Control	2006-06-21	4999.246049    	65.118770      	6.792723       	0.429729       	0.000000       	0.429729       	0.406309       	0.001016       	0.068090       	0.000483       	0.000024       	0.000000       	0.000000       
RenoT0Control	2006-06-22	4998.789087    	63.314789      	6.876534       	0.522440       	0.000000       	0.522440       	0.415844       	0.001040       	0.018701       	0.005149       	0.000499       	0.000000       	0.000000       
RenoT0Control	2006-06-23	4998.324900    	61.205637      	6.894563       	0.540793       	0.000000       	0.540793       	0.488261       	0.001221       	0.027891       	0.001082       	0.000064       	0.016952       	0.000000       
RenoT0Control	2006-06-24	4997.859641    	59.115853      	6.884958       	0.551796       	0.000000       	0.551796       	0.524927       	0.001312       	0.029743       	0.001055       	0.000059       	0.040540       	0.000000       
RenoT0Control	2006-06-25	4997.425285    	56.263809      	6.843933       	0.528330       	0.000000       	0.528330       	0.530882       	0.001327       	0.031212       	0.001016       	0.000053       	0.033285       	0.000000       
RenoT0Control	2006-06-26	4996.997810    	52.840984      	6.756510       	0.535119       	0.000000       	0.535119       	0.583623       	0.001459       	0.032452       	0.000941       	0.000045       	0.001651       	0.000000       
RenoT0Control	2006-06-27	4996.565033    	49.209221      	6.600408       	0.557884       	0.000000       	0.557884       	0.661564       	0.001654       	0.046146       	0.000866       	0.000037       	0.000000       	0.000000       
RenoT0Control	2006-06-28	4996.152583    	45.022897      	6.390203       	0.550760       	0.000000       	0.550760       	0.707280       	0.001768       	0.047009       	0.000785       	0.000030       	0.000000       	0.000000       
RenoT0Control	2006-06-29	4995.744951    	40.091624      	6.231516       	0.565086       	0.000000       	0.565086       	0.696764       	0.001742       	0.020208       	0.004995       	0.000327       	0.000000       	0.000000       
RenoT0Control	2006-06-30	4995.352290    	35.387590      	6.028000       	0.563610       	0.000000       	0.563610       	0.739153       	0.001848       	0.018969       	0.001145       	0.000038       	0.000000       	0.000000       
RenoT0Control	2006-07-01	4994.976088    	30.801733      	5.789302       	0.558016       	0.000000       	0.558016       	0.757411       	0.001894       	0.030463       	0.000948       	0.000027       	0.000000       	0.000000       
RenoT0Control	2006-07-02	4994.612192    	26.315439      	5.515737       	0.558058       	0.000000       	0.558058       	0.776869       	0.001942       	0.045148       	0.000784       	0.000019       	0.000000       	0.000000       
RenoT0Control	2006-07-03	4994.272707    	23.663637      	5.256310       	0.537267       	0.000000       	0.537267       	0.746780       	0.001867       	0.042010       	0.000661       	0.000014       	0.000000       	0.000000       
RenoT0Control	2006-07-04	4993.963786    	21.349557      	5.007951       	0.504015       	0.000000       	0.504015       	0.710473       	0.001776       	0.034291       	0.000457       	0.000008       	0.000000       	0.000000       
RenoT0Control	2006-07-05	4993.677880    	19.350974      	4.744998       	0.479941       	0.000000       	0.479941       	0.691108       	0.001728       	0.044445       	0.000330       	0.000005       	0.000000       	0.000000       
RenoT0Control	2006-07-06	4993.395078    	18.047797      	4.664549       	0.473688       	0.000000       	0.473688       	0.539106       	0.001348       	0.009472       	0.010073       	0.000134       	0.000000       	0.000000       
RenoT0Control	2006-07-07	4993.133639    	16.502079      	4.555585       	0.444763       	-0.000248      	0.444515       	0.539005       	0.001348       	0.005992       	0.002358       	0.000032       	0.075227       	0.000000       
RenoT0Control	2006-07-08	4992.873771    	15.156695      	4.426537       	0.449535       	-0.005247      	0.444289       	0.557356       	0.001393       	0.011222       	0.000976       	0.000013       	0.199745       	0.000001       
RenoT0Control	2006-07-09	4992.615784    	14.126348      	4.295803       	0.456343       	-0.014655      	0.441689       	0.563830       	0.001410       	0.010743       	0.000663       	0.000008       	0.133129       	0.000001       
RenoT0Control	2006-07-10	4992.357190    	13.347063      	4.158315       	0.466020       	-0.024450      	0.441571       	0.572629       	0.001432       	0.015752       	0.000527       	0.000006       	0.043194       	0.000000       
