SIM CODE  	DATE      	CROP           	STAGE                  	THERMAL TIME   	CUM. BIOMASS   	AG BIOMASS     	ROOT BIOMASS   	FRAC INTERCEP  	TOTAL N        	AG N           	ROOT N         	AG N CONCN     	N FIXATION     	N ADDED        	N STRESS       	 WATER STRESS  	POTENTIAL TR   
-         	YYYY-MM-DD	-              	-                      	C-day          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	kg/ha          	g/kg           	kg/ha          	kg/ha          	%              	%              	mm/day         
RenoT0Control	2006-05-01	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-02	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-03	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-04	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-05	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-06	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-07	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-08	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-09	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-10	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-11	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-12	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-13	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-14	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-15	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-16	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-17	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-18	FALLOW         	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-19	Maize          	PLANTING               	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-20	Maize          	PRE_EMERGENCE          	14.350000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-21	Maize          	PRE_EMERGENCE          	27.500000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-22	Maize          	PRE_EMERGENCE          	40.450000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-23	Maize          	PRE_EMERGENCE          	53.100000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-24	Maize          	PRE_EMERGENCE          	67.000000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-25	Maize          	PRE_EMERGENCE          	79.500000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-26	Maize          	PRE_EMERGENCE          	92.850000      	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-05-27	Maize          	VEGETATIVE_GROWTH      	105.611111     	0.000199       	0.000115       	0.000084       	0.001000       	0.007697       	0.006248       	0.001448       	54.316089      	0.000000       	0.000000       	0.000000       	0.000000       	0.004956       
RenoT0Control	2006-05-28	Maize          	VEGETATIVE_GROWTH      	118.197222     	0.000560       	0.000323       	0.000237       	0.001862       	0.021380       	0.017503       	0.003878       	54.192607      	0.000000       	0.000000       	0.000000       	0.000000       	0.009228       
RenoT0Control	2006-05-29	Maize          	VEGETATIVE_GROWTH      	134.491667     	0.001519       	0.000876       	0.000643       	0.003419       	0.056415       	0.046473       	0.009943       	53.025733      	0.000000       	0.000000       	0.000000       	-0.000000      	0.019152       
RenoT0Control	2006-05-30	Maize          	VEGETATIVE_GROWTH      	145.691667     	0.003529       	0.002036       	0.001493       	0.005818       	0.124256       	0.102769       	0.021488       	50.469267      	0.000000       	0.000000       	0.000000       	-0.000000      	0.028934       
RenoT0Control	2006-05-31	Maize          	VEGETATIVE_GROWTH      	150.141667     	0.004211       	0.002430       	0.001782       	0.006701       	0.146195       	0.120996       	0.025199       	49.798983      	0.000000       	0.000000       	0.000000       	0.000000       	0.007014       
RenoT0Control	2006-06-01	Maize          	VEGETATIVE_GROWTH      	158.491667     	0.005860       	0.003381       	0.002479       	0.008362       	0.204856       	0.169835       	0.035021       	50.232088      	0.000000       	0.000000       	0.000000       	-0.000000      	0.029886       
RenoT0Control	2006-06-02	Maize          	VEGETATIVE_GROWTH      	166.441667     	0.008114       	0.004681       	0.003433       	0.009991       	0.281793       	0.234002       	0.047791       	49.986250      	0.000000       	0.000000       	0.000000       	0.000000       	0.034433       
RenoT0Control	2006-06-03	Maize          	VEGETATIVE_GROWTH      	175.991667     	0.010783       	0.006221       	0.004561       	0.012035       	0.377878       	0.314292       	0.063586       	50.520887      	0.000000       	0.000000       	0.000000       	-0.000000      	0.053715       
