SIM CODE  	DATE      	FRAC INTERCEP  	AG RES BIOMASS 	BG RES BIOMASS 	ROOT RES BIOMAS	SFC MANURE C   	AG RES N       	BG RES N       	ROOT RES N     	SFC MANURE N   	STD RES MOIST  	FLAT RES MOIST 
-         	YYYY-MM-DD	-              	Mg/ha          	Mg/ha          	Mg/ha          	Mg/ha          	kg/ha          	kg/ha          	kg/ha          	Mg/ha          	kg/kg          	kg/kg          
RenoT0Control	2006-06-09	0.000000       	0.000000       	0.000000       	0.011181       	0.000000       	0.000000       	0.000000       	0.000148       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-10	0.000000       	0.000000       	0.000000       	0.013174       	0.000000       	0.000000       	0.000000       	0.000174       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-11	0.000000       	0.000000       	0.000000       	0.015544       	0.000000       	0.000000       	0.000000       	0.000203       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-12	0.000000       	0.000000       	0.000000       	0.018610       	0.000000       	0.000000       	0.000000       	0.000242       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-13	0.000000       	0.000000       	0.000000       	0.021852       	0.000000       	0.000000       	0.000000       	0.000284       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-14	0.000000       	0.000000       	0.000000       	0.025327       	0.000000       	0.000000       	0.000000       	0.000329       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-15	0.000000       	0.000000       	0.000000       	0.029608       	0.000000       	0.000000       	0.000000       	0.000383       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-16	0.000000       	0.000000       	0.000000       	0.033089       	0.000000       	0.000000       	0.000000       	0.000425       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-17	0.000000       	0.000000       	0.000000       	0.037887       	0.000000       	0.000000       	0.000000       	0.000482       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-18	0.000000       	0.000000       	0.000000       	0.044026       	0.000000       	0.000000       	0.000000       	0.000556       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-19	0.000000       	0.000000       	0.000000       	0.051545       	0.000000       	0.000000       	0.000000       	0.000650       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-20	0.000000       	0.000000       	0.000000       	0.058769       	0.000000       	0.000000       	0.000000       	0.000736       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-21	0.000000       	0.000000       	0.000000       	0.068425       	0.000000       	0.000000       	0.000000       	0.000853       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-22	0.000000       	0.000000       	0.000000       	0.077796       	0.000000       	0.000000       	0.000000       	0.000966       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-23	0.000000       	0.000000       	0.000000       	0.088369       	0.000000       	0.000000       	0.000000       	0.001094       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-24	0.000000       	0.000000       	0.000000       	0.098090       	0.000000       	0.000000       	0.000000       	0.001207       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-25	0.000000       	0.000000       	0.000000       	0.112319       	0.000000       	0.000000       	0.000000       	0.001366       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-26	0.000000       	0.000000       	0.000000       	0.128554       	0.000000       	0.000000       	0.000000       	0.001554       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-27	0.000000       	0.000000       	0.000000       	0.144486       	0.000000       	0.000000       	0.000000       	0.001737       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-28	0.000000       	0.000000       	0.000000       	0.163127       	0.000000       	0.000000       	0.000000       	0.001939       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-29	0.000000       	0.000000       	0.000000       	0.185086       	0.000000       	0.000000       	0.000000       	0.002161       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-06-30	0.000000       	0.000000       	0.000000       	0.205385       	0.000000       	0.000000       	0.000000       	0.002346       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-01	0.000000       	0.000000       	0.000000       	0.226235       	0.000000       	0.000000       	0.000000       	0.002502       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-02	0.000000       	0.000000       	0.000000       	0.255284       	0.000000       	0.000000       	0.000000       	0.002627       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-03	0.000000       	0.000000       	0.000000       	0.274942       	0.000000       	0.000000       	0.000000       	0.002733       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-04	0.000000       	0.000000       	0.000000       	0.296737       	0.000000       	0.000000       	0.000000       	0.002808       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-05	0.000000       	0.000000       	0.000000       	0.322908       	0.000000       	0.000000       	0.000000       	0.002852       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-06	0.000000       	0.000000       	0.000000       	0.325418       	0.000000       	0.000000       	0.000000       	0.002823       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-07	0.000000       	0.000000       	0.000000       	0.346487       	0.000000       	0.000000       	0.000000       	0.002814       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-08	0.000000       	0.000000       	0.000000       	0.366622       	0.000000       	0.000000       	0.000000       	0.002775       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-09	0.000000       	0.000000       	0.000000       	0.381274       	0.000000       	0.000000       	0.000000       	0.002715       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-10	0.000000       	0.000000       	0.000000       	0.395005       	0.000000       	0.000000       	0.000000       	0.002640       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-11	0.000000       	0.000000       	0.000000       	0.406795       	0.000000       	0.000000       	0.000000       	0.002558       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-12	0.000000       	0.000000       	0.000000       	0.416465       	0.000000       	0.000000       	0.000000       	0.002474       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-13	0.000000       	0.000000       	0.000000       	0.424058       	0.000000       	0.000000       	0.000000       	0.002376       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-14	0.000000       	0.000000       	0.000000       	0.432094       	0.000000       	0.000000       	0.000000       	0.002281       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-15	0.000000       	0.000000       	0.000000       	0.437257       	0.000000       	0.000000       	0.000000       	0.002186       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-16	0.000000       	0.000000       	0.000000       	0.441528       	0.000000       	0.000000       	0.000000       	0.002093       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-17	0.000000       	0.000000       	0.000000       	0.442829       	0.000000       	0.000000       	0.000000       	0.002002       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-18	0.000000       	0.000000       	0.000000       	0.441005       	0.000000       	0.000000       	0.000000       	0.001918       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-19	0.000000       	0.000000       	0.000000       	0.436242       	0.000000       	0.000000       	0.000000       	0.001842       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-20	0.000000       	0.000000       	0.000000       	0.432551       	0.000000       	0.000000       	0.000000       	0.001778       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-21	0.000000       	0.000000       	0.000000       	0.430800       	0.000000       	0.000000       	0.000000       	0.001727       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-22	0.000000       	0.000000       	0.000000       	0.425948       	0.000000       	0.000000       	0.000000       	0.001668       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-23	0.000000       	0.000000       	0.000000       	0.422578       	0.000000       	0.000000       	0.000000       	0.001618       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-24	0.000000       	0.000000       	0.000000       	0.420539       	0.000000       	0.000000       	0.000000       	0.001570       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-25	0.000000       	0.000000       	0.000000       	0.409520       	0.000000       	0.000000       	0.000000       	0.001491       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-26	0.000000       	0.000000       	0.000000       	0.398797       	0.000000       	0.000000       	0.000000       	0.001423       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-27	0.000000       	0.000000       	0.000000       	0.388843       	0.000000       	0.000000       	0.000000       	0.001360       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-28	0.000000       	0.000000       	0.000000       	0.377596       	0.000000       	0.000000       	0.000000       	0.001302       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-29	0.000000       	0.000000       	0.000000       	0.369432       	0.000000       	0.000000       	0.000000       	0.001256       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-30	0.000000       	0.000000       	0.000000       	0.361207       	0.000000       	0.000000       	0.000000       	0.001212       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-07-31	0.000000       	0.000000       	0.000000       	0.353025       	0.000000       	0.000000       	0.000000       	0.001171       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-01	0.000000       	0.000000       	0.000000       	0.347428       	0.000000       	0.000000       	0.000000       	0.001135       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-02	0.000000       	0.000000       	0.000000       	0.344915       	0.000000       	0.000000       	0.000000       	0.001112       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-03	0.000000       	0.000000       	0.000000       	0.345489       	0.000000       	0.000000       	0.000000       	0.001098       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-04	0.000000       	0.000000       	0.000000       	0.346137       	0.000000       	0.000000       	0.000000       	0.001091       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-05	0.000000       	0.000000       	0.000000       	0.346311       	0.000000       	0.000000       	0.000000       	0.001085       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-06	0.000000       	0.000000       	0.000000       	0.345735       	0.000000       	0.000000       	0.000000       	0.001081       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-07	0.000000       	0.000000       	0.000000       	0.334786       	0.000000       	0.000000       	0.000000       	0.001047       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-08	0.000000       	0.000000       	0.000000       	0.323102       	0.000000       	0.000000       	0.000000       	0.000997       	0.000000       	0.000000       	0.000000       
RenoT0Control	2006-08-09	0.000000       	0.000000       	0.000000       	0.311517       	0.000000       	0.000000       	0.000000       	0.000950       	0.000000       	0.000000       	0.000000       
